[2020-06-16 10:04:30.489] 
[2020-06-16 10:04:30.504] Dbg> 
[2020-06-16 10:04:30.520] code 1003
[2020-06-16 10:04:30.536] 
[2020-06-16 10:04:30.520] EngVersion 1.10:04  Machine Metis-MF3z DOM
[2020-06-16 10:04:32.988] spw 1 117 033 6
[2020-06-16 10:04:33.020] spw 1 117 034 21
[2020-06-16 10:04:33.020] spw 1 117 035 6
[2020-06-16 10:04:33.020] spw 1 117 036 21
[2020-06-16 10:04:33.020] spw 1 117 037 0
[2020-06-16 10:04:33.020] spw 1 117 038 6
[2020-06-16 10:04:33.020] spw 1 117 039 21
[2020-06-16 10:04:33.020] spw 1 117 041 0
[2020-06-16 10:04:33.035] spw 1 117 042 40
[2020-06-16 10:04:33.035] spw 1 117 043 0
[2020-06-16 10:04:33.051] spw 1 117 044 2
[2020-06-16 10:04:33.051] spw 1 117 045 9
[2020-06-16 10:04:33.051] spw 1 117 046 11
[2020-06-16 10:04:33.082] spw 1 117 047 0
[2020-06-16 10:04:33.082] spw 1 117 048 9
[2020-06-16 10:04:33.082] spw 1 117 049 11
[2020-06-16 10:04:33.082] spw 1 117 051 0
[2020-06-16 10:04:33.082] spw 1 117 052 120
[2020-06-16 10:04:33.082] spw 1 117 053 0
[2020-06-16 10:04:33.097] spw 1 117 054 21
[2020-06-16 10:04:33.097] spw 1 117 055 6
[2020-06-16 10:04:33.097] spw 1 117 056 -30
[2020-06-16 10:04:33.113] spw 1 117 057 0
[2020-06-16 10:04:33.113] spw 1 117 058 6
[2020-06-16 10:04:33.113] spw 1 117 059 -30
[2020-06-16 10:04:33.129] spw 1 117 061 0
[2020-06-16 10:04:33.129] spw 1 117 062 0
[2020-06-16 10:04:33.129] spw 1 117 063 0
[2020-06-16 10:04:33.129] spw 1 117 064 0
[2020-06-16 10:04:33.129] spw 1 117 065 0
[2020-06-16 10:04:33.129] spw 1 117 066 0
[2020-06-16 10:04:33.129] spw 1 117 067 0
[2020-06-16 10:04:33.144] spw 1 117 068 0
[2020-06-16 10:04:33.144] spw 1 117 069 0
[2020-06-16 10:04:33.176] spw 1 117 071 0
[2020-06-16 10:04:33.176] spw 1 117 072 0
[2020-06-16 10:04:33.176] spw 1 117 073 0
[2020-06-16 10:04:33.191] spw 1 117 074 0
[2020-06-16 10:04:33.191] spw 1 117 075 0
[2020-06-16 10:04:33.191] spw 1 117 076 0
[2020-06-16 10:04:33.191] spw 1 117 077 0
[2020-06-16 10:04:33.191] spw 1 117 078 0
[2020-06-16 10:04:33.191] spw 1 117 079 0
[2020-06-16 10:04:33.191] spw 1 117 081 0
[2020-06-16 10:04:33.207] spw 1 117 082 0
[2020-06-16 10:04:33.207] spw 1 117 083 0
[2020-06-16 10:04:33.222] spw 1 117 084 10
[2020-06-16 10:04:33.222] spw 1 117 085 0
[2020-06-16 10:04:33.222] spw 1 117 086 10
[2020-06-16 10:04:33.254] spw 1 117 087 0
[2020-06-16 10:04:33.254] spw 1 117 088 0
[2020-06-16 10:04:33.254] spw 1 117 089 10
[2020-06-16 10:04:33.254] spw 1 117 091 0
[2020-06-16 10:04:33.254] spw 1 117 092 0
[2020-06-16 10:04:33.254] spw 1 117 093 0
[2020-06-16 10:04:33.254] spw 1 117 094 0
[2020-06-16 10:04:33.269] spw 1 117 095 0
[2020-06-16 10:04:33.269] spw 1 117 096 0
[2020-06-16 10:04:33.285] spw 1 117 097 0
[2020-06-16 10:04:33.285] spw 1 117 098 0
[2020-06-16 10:04:33.285] spw 1 117 099 0
[2020-06-16 10:04:33.316] spw 1 117 101 0
[2020-06-16 10:04:33.316] spw 1 117 102 0
[2020-06-16 10:04:33.316] spw 1 117 103 0
[2020-06-16 10:04:33.316] spw 1 117 104 -125
[2020-06-16 10:04:33.316] spw 1 117 105 0
[2020-06-16 10:04:33.316] spw 1 117 106 -125
[2020-06-16 10:04:33.332] spw 1 117 107 0
[2020-06-16 10:04:33.332] spw 1 117 108 0
[2020-06-16 10:04:33.332] spw 1 117 109 -125
[2020-06-16 10:04:33.347] spw 1 117 111 0
[2020-06-16 10:04:33.347] spw 1 117 112 0
[2020-06-16 10:04:33.347] spw 1 117 113 -2
[2020-06-16 10:04:33.379] spw 1 117 114 -1
[2020-06-16 10:04:33.379] spw 1 117 115 -2
[2020-06-16 10:04:33.379] spw 1 117 116 -1
[2020-06-16 10:04:33.379] spw 1 117 117 0
[2020-06-16 10:04:33.379] spw 1 117 118 -2
[2020-06-16 10:04:33.379] spw 1 117 119 -1
[2020-06-16 10:04:33.394] spw 1 117 121 0
[2020-06-16 10:04:33.394] spw 1 117 122 0
[2020-06-16 10:04:33.394] spw 1 117 123 0
[2020-06-16 10:04:33.410] spw 1 117 124 4
[2020-06-16 10:04:33.410] spw 1 117 125 0
[2020-06-16 10:04:33.410] spw 1 117 126 4
[2020-06-16 10:04:33.441] spw 1 117 127 0
[2020-06-16 10:04:33.441] spw 1 117 128 0
[2020-06-16 10:04:33.441] spw 1 117 129 4
[2020-06-16 10:04:33.441] spw 1 117 131 0
[2020-06-16 10:04:33.441] spw 1 117 132 11
[2020-06-16 10:04:33.441] spw 1 117 133 0
[2020-06-16 10:04:33.457] spw 1 117 134 30
[2020-06-16 10:04:33.457] spw 1 117 135 0
[2020-06-16 10:04:33.457] spw 1 117 136 17
[2020-06-16 10:04:33.472] spw 1 117 137 0
[2020-06-16 10:04:33.472] spw 1 117 138 0
[2020-06-16 10:04:33.472] spw 1 117 139 17
[2020-06-16 10:04:33.504] spw 1 117 141 0
[2020-06-16 10:04:33.504] spw 1 117 142 11
[2020-06-16 10:04:33.504] spw 1 117 143 0
[2020-06-16 10:04:33.504] spw 1 117 144 6
[2020-06-16 10:04:33.504] spw 1 117 145 5
[2020-06-16 10:04:33.504] spw 1 117 146 8
[2020-06-16 10:04:33.504] spw 1 117 147 0
[2020-06-16 10:04:33.519] spw 1 117 148 5
[2020-06-16 10:04:33.519] spw 1 117 149 8
[2020-06-16 10:04:33.535] spw 1 117 151 0
[2020-06-16 10:04:33.535] spw 1 117 152 0
[2020-06-16 10:04:33.535] spw 1 117 153 0
[2020-06-16 10:04:33.550] spw 1 117 154 0
[2020-06-16 10:04:33.550] spw 1 117 155 0
[2020-06-16 10:04:33.550] spw 1 117 156 0
[2020-06-16 10:04:33.550] spw 1 117 157 0
[2020-06-16 10:04:33.550] spw 1 117 158 0
[2020-06-16 10:04:33.550] spw 1 117 159 0
[2020-06-16 10:04:33.550] spw 1 117 161 0
[2020-06-16 10:04:33.566] spw 1 117 162 0
[2020-06-16 10:04:33.566] spw 1 117 163 0
[2020-06-16 10:04:33.582] spw 1 117 164 0
[2020-06-16 10:04:33.582] spw 1 117 165 0
[2020-06-16 10:04:33.582] spw 1 117 166 0
[2020-06-16 10:04:33.613] spw 1 117 167 0
[2020-06-16 10:04:33.613] spw 1 117 168 0
[2020-06-16 10:04:33.613] spw 1 117 169 0
[2020-06-16 10:04:33.613] spw 1 117 171 0
[2020-06-16 10:04:33.613] spw 1 117 172 4
[2020-06-16 10:04:33.613] spw 1 117 173 0
[2020-06-16 10:04:33.613] spw 1 117 174 5
[2020-06-16 10:04:33.629] spw 1 117 175 0
[2020-06-16 10:04:33.629] spw 1 117 176 0
[2020-06-16 10:04:33.644] spw 1 117 177 0
[2020-06-16 10:04:33.644] spw 1 117 178 0
[2020-06-16 10:04:33.644] spw 1 117 179 0
[2020-06-16 10:04:33.676] spw 1 117 201 0
[2020-06-16 10:04:33.676] spw 1 117 202 0
[2020-06-16 10:04:33.676] spw 1 117 203 0
[2020-06-16 10:04:33.676] spw 1 117 204 0
[2020-06-16 10:04:33.676] spw 1 117 205 0
[2020-06-16 10:04:33.676] spw 1 117 206 0
[2020-06-16 10:04:33.676] spw 1 117 207 0
[2020-06-16 10:04:33.691] spw 1 117 208 0
[2020-06-16 10:04:33.691] spw 1 117 209 0
[2020-06-16 10:04:33.707] spw 1 117 210 0
[2020-06-16 10:04:33.707] spw 1 117 211 0
[2020-06-16 10:04:33.707] spw 1 117 212 0
[2020-06-16 10:04:33.738] spw 1 117 213 0
[2020-06-16 10:04:33.738] spw 1 117 214 0
[2020-06-16 10:04:33.738] spw 1 117 215 0
[2020-06-16 10:04:33.738] spw 1 117 216 0
[2020-06-16 10:04:33.738] spw 1 117 217 0
[2020-06-16 10:04:33.738] spw 1 117 218 0
[2020-06-16 10:04:33.738] spw 1 118 001 0
[2020-06-16 10:04:33.754] spw 1 118 002 0
[2020-06-16 10:04:33.754] spw 1 118 003 0
[2020-06-16 10:04:33.769] spw 1 118 004 0
[2020-06-16 10:04:33.769] spw 1 118 005 0
[2020-06-16 10:04:33.769] spw 1 118 006 0
[2020-06-16 10:04:33.800] spw 1 118 007 0
[2020-06-16 10:04:33.800] spw 1 118 008 17
[2020-06-16 10:04:33.800] spw 1 118 011 0
[2020-06-16 10:04:33.800] spw 1 118 012 0
[2020-06-16 10:04:33.800] spw 1 118 013 0
[2020-06-16 10:04:33.800] spw 1 118 014 0
[2020-06-16 10:04:33.800] spw 1 118 015 0
[2020-06-16 10:04:33.816] spw 1 118 016 0
[2020-06-16 10:04:33.816] spw 1 118 017 3
[2020-06-16 10:04:33.832] spw 1 118 018 6
[2020-06-16 10:04:33.832] spw 1 118 021 0
[2020-06-16 10:04:33.832] spw 1 118 022 0
[2020-06-16 10:04:33.863] spw 1 118 023 0
[2020-06-16 10:04:33.863] spw 1 118 024 0
[2020-06-16 10:04:33.863] spw 1 118 025 0
[2020-06-16 10:04:33.863] spw 1 118 026 0
[2020-06-16 10:04:33.863] spw 1 118 027 0
[2020-06-16 10:04:33.863] spw 1 118 028 20
[2020-06-16 10:04:33.863] spw 1 119 001 20000
[2020-06-16 10:04:33.879] spw 1 119 002 20000
[2020-06-16 10:04:33.879] spw 1 119 003 20000
[2020-06-16 10:04:33.894] spw 1 119 010 0
[2020-06-16 10:04:33.894] spw 1 119 011 0
[2020-06-16 10:04:33.894] spw 1 119 012 0
[2020-06-16 10:04:33.910] spw 1 119 013 0
[2020-06-16 10:04:33.910] spw 1 119 014 0
[2020-06-16 10:04:33.910] spw 1 120 001 0
[2020-06-16 10:04:33.910] spw 1 120 002 0
[2020-06-16 10:04:33.910] spw 1 120 003 0
[2020-06-16 10:04:33.910] spw 1 120 004 0
[2020-06-16 10:04:33.910] spw 1 120 005 0
[2020-06-16 10:04:33.925] spw 1 120 006 0
[2020-06-16 10:04:33.925] spw 1 120 007 0
[2020-06-16 10:04:33.941] spw 1 120 008 0
[2020-06-16 10:04:33.941] spw 1 120 009 0
[2020-06-16 10:04:33.941] spw 1 120 010 0
[2020-06-16 10:04:33.972] spw 1 120 011 0
[2020-06-16 10:04:33.972] spw 1 120 012 0
[2020-06-16 10:04:33.972] spw 1 120 013 0
[2020-06-16 10:04:33.972] spw 1 120 014 0
[2020-06-16 10:04:33.972] spw 1 120 015 0
[2020-06-16 10:04:33.972] spw 1 120 016 0
[2020-06-16 10:04:33.972] spw 1 120 017 0
[2020-06-16 10:04:33.988] spw 1 120 018 0
[2020-06-16 10:04:33.988] spw 1 120 019 0
[2020-06-16 10:04:34.004] spw 1 120 020 0
[2020-06-16 10:04:34.004] spw 1 120 021 0
[2020-06-16 10:04:34.004] spw 1 120 022 0
[2020-06-16 10:04:34.035] spw 1 120 023 0
[2020-06-16 10:04:34.035] spw 1 120 024 0
[2020-06-16 10:04:34.035] spw 1 120 025 0
[2020-06-16 10:04:34.035] spw 1 120 026 0
[2020-06-16 10:04:34.035] spw 1 120 027 0
[2020-06-16 10:04:34.035] spw 1 120 028 0
[2020-06-16 10:04:34.035] spw 1 120 029 0
[2020-06-16 10:04:34.050] spw 1 120 030 0
[2020-06-16 10:04:34.050] spw 1 121 001 30
[2020-06-16 10:04:34.066] spw 1 121 002 15
[2020-06-16 10:04:34.066] spw 1 121 003 60
[2020-06-16 10:04:34.066] spw 1 121 004 160
[2020-06-16 10:04:34.098] spw 1 121 005 250
[2020-06-16 10:04:34.098] spw 1 121 006 200
[2020-06-16 10:04:34.098] spw 1 121 007 200
[2020-06-16 10:04:34.098] spw 1 121 008 180
[2020-06-16 10:04:34.098] spw 1 121 009 10
[2020-06-16 10:04:34.098] spw 1 121 010 250
[2020-06-16 10:04:34.113] spw 1 121 011 250
[2020-06-16 10:04:34.113] spw 1 121 012 250
[2020-06-16 10:04:34.113] spw 1 121 013 250
[2020-06-16 10:04:34.144] spw 1 121 014 250
[2020-06-16 10:04:34.144] spw 1 121 015 160
[2020-06-16 10:04:34.144] spw 1 121 016 250
[2020-06-16 10:04:34.144] spw 1 121 017 200
[2020-06-16 10:04:34.144] spw 1 121 018 200
[2020-06-16 10:04:34.144] spw 1 121 019 148
[2020-06-16 10:04:34.160] spw 1 121 020 250
[2020-06-16 10:04:34.160] spw 1 121 021 30
[2020-06-16 10:04:34.160] spw 1 121 022 160
[2020-06-16 10:04:34.175] spw 1 121 023 160
[2020-06-16 10:04:34.175] spw 1 121 024 150
[2020-06-16 10:04:34.191] spw 1 121 025 150
[2020-06-16 10:04:34.191] spw 1 121 026 145
[2020-06-16 10:04:34.191] spw 1 121 027 145
[2020-06-16 10:04:34.191] spw 1 121 028 150
[2020-06-16 10:04:34.191] spw 1 121 029 150
[2020-06-16 10:04:34.191] spw 1 121 031 10000
[2020-06-16 10:04:34.207] spw 1 121 032 0
[2020-06-16 10:04:34.207] spw 1 121 033 10000
[2020-06-16 10:04:34.207] spw 1 121 034 0
[2020-06-16 10:04:34.222] spw 1 121 035 300
[2020-06-16 10:04:34.222] spw 1 121 036 15
[2020-06-16 10:04:34.222] spw 1 121 037 250
[2020-06-16 10:04:34.254] spw 1 121 038 10
[2020-06-16 10:04:34.254] spw 1 121 039 235
[2020-06-16 10:04:34.254] spw 1 121 040 15
[2020-06-16 10:04:34.254] spw 1 121 041 40
[2020-06-16 10:04:34.254] spw 1 121 042 20
[2020-06-16 10:04:34.254] spw 1 121 043 35
[2020-06-16 10:04:34.269] spw 1 121 044 25
[2020-06-16 10:04:34.269] spw 1 121 045 40
[2020-06-16 10:04:34.269] spw 1 121 046 60
[2020-06-16 10:04:34.301] spw 1 121 051 10000
[2020-06-16 10:04:34.301] spw 1 121 052 0
[2020-06-16 10:04:34.301] spw 1 121 053 10000
[2020-06-16 10:04:34.301] spw 1 121 054 0
[2020-06-16 10:04:34.301] spw 1 121 055 300
[2020-06-16 10:04:34.301] spw 1 121 056 10
[2020-06-16 10:04:34.316] spw 1 121 057 250
[2020-06-16 10:04:34.316] spw 1 121 058 5
[2020-06-16 10:04:34.316] spw 1 121 059 235
[2020-06-16 10:04:34.332] spw 1 121 060 10
[2020-06-16 10:04:34.332] spw 1 121 061 40
[2020-06-16 10:04:34.363] spw 1 121 062 20
[2020-06-16 10:04:34.363] spw 1 121 063 35
[2020-06-16 10:04:34.363] spw 1 121 064 20
[2020-06-16 10:04:34.363] spw 1 121 065 80
[2020-06-16 10:04:34.363] spw 1 121 066 5
[2020-06-16 10:04:34.363] spw 1 121 067 35
[2020-06-16 10:04:34.378] spw 1 121 068 25
[2020-06-16 10:04:34.378] spw 1 121 069 80
[2020-06-16 10:04:34.378] spw 1 121 070 10
[2020-06-16 10:04:34.394] spw 1 121 071 35
[2020-06-16 10:04:34.394] spw 1 121 072 20
[2020-06-16 10:04:34.394] spw 1 121 073 80
[2020-06-16 10:04:34.410] spw 1 121 074 5
[2020-06-16 10:04:34.410] spw 1 121 080 100
[2020-06-16 10:04:34.410] spw 1 121 090 26
[2020-06-16 10:04:34.410] spw 1 121 091 39
[2020-06-16 10:04:34.410] spw 1 121 101 0
[2020-06-16 10:04:34.410] spw 1 121 102 100000
[2020-06-16 10:04:34.425] spw 1 121 103 0
[2020-06-16 10:04:34.425] spw 1 121 111 400
[2020-06-16 10:04:34.425] spw 1 121 112 400
[2020-06-16 10:04:34.457] spw 1 121 113 400
[2020-06-16 10:04:34.457] spw 1 121 114 200
[2020-06-16 10:04:34.457] spw 1 121 115 213
[2020-06-16 10:04:34.457] spw 1 121 116 225
[2020-06-16 10:04:34.457] spw 1 121 119 0
[2020-06-16 10:04:34.457] spw 1 121 120 220
[2020-06-16 10:04:34.472] spw 1 121 121 215
[2020-06-16 10:04:34.472] spw 1 121 122 205
[2020-06-16 10:04:34.472] spw 1 121 123 215
[2020-06-16 10:04:34.488] spw 1 121 124 225
[2020-06-16 10:04:34.488] spw 1 121 125 220
[2020-06-16 10:04:34.519] spw 1 121 126 210
[2020-06-16 10:04:34.519] spw 1 121 127 210
[2020-06-16 10:04:34.519] spw 1 121 128 210
[2020-06-16 10:04:34.519] spw 1 121 141 10000
[2020-06-16 10:04:34.519] spw 1 121 142 10
[2020-06-16 10:04:34.519] spw 1 121 143 10000
[2020-06-16 10:04:34.535] spw 1 121 144 10
[2020-06-16 10:04:34.535] spw 1 121 145 10000
[2020-06-16 10:04:34.535] spw 1 121 146 10
[2020-06-16 10:04:34.566] spw 1 121 147 10000
[2020-06-16 10:04:34.566] spw 1 121 148 10
[2020-06-16 10:04:34.566] spw 1 121 149 10000
[2020-06-16 10:04:34.566] spw 1 121 150 10
[2020-06-16 10:04:34.566] spw 1 121 151 10000
[2020-06-16 10:04:34.566] spw 1 121 152 10
[2020-06-16 10:04:34.566] spw 1 121 153 10000
[2020-06-16 10:04:34.566] spw 1 121 154 10
[2020-06-16 10:04:34.566] spw 1 121 155 10000
[2020-06-16 10:04:34.597] spw 1 121 156 10
[2020-06-16 10:04:34.597] spw 1 121 200 90
[2020-06-16 10:04:34.613] spw 1 121 201 250
[2020-06-16 10:04:34.613] spw 1 122 001 60
[2020-06-16 10:04:34.613] spw 1 122 002 8
[2020-06-16 10:04:34.613] spw 1 123 001 75
[2020-06-16 10:04:34.613] spw 1 123 002 25
[2020-06-16 10:04:34.613] spw 1 124 001 -30
[2020-06-16 10:04:34.628] spw 1 124 002 -15
[2020-06-16 10:04:34.628] spw 1 124 003 100
[2020-06-16 10:04:34.628] spw 1 124 004 100
[2020-06-16 10:04:34.660] spw 1 124 005 100
[2020-06-16 10:04:34.660] spw 1 124 006 80
[2020-06-16 10:04:34.660] spw 1 124 007 50
[2020-06-16 10:04:34.660] spw 1 124 008 30
[2020-06-16 10:04:34.660] spw 1 124 009 205
[2020-06-16 10:04:34.660] spw 1 124 010 210
[2020-06-16 10:04:34.675] spw 1 124 011 215
[2020-06-16 10:04:34.675] spw 1 124 012 205
[2020-06-16 10:04:34.675] spw 1 124 013 210
[2020-06-16 10:04:34.691] spw 1 124 014 215
[2020-06-16 10:04:34.691] spw 1 124 015 200
[2020-06-16 10:04:34.722] spw 1 124 016 210
[2020-06-16 10:04:34.722] spw 1 124 017 215
[2020-06-16 10:04:34.722] spw 1 124 018 215
[2020-06-16 10:04:34.722] spw 1 124 019 220
[2020-06-16 10:04:34.722] spw 1 124 020 225
[2020-06-16 10:04:34.722] spw 1 124 021 215
[2020-06-16 10:04:34.738] spw 1 124 022 220
[2020-06-16 10:04:34.738] spw 1 124 023 225
[2020-06-16 10:04:34.738] spw 1 124 024 205
[2020-06-16 10:04:34.754] spw 1 124 025 210
[2020-06-16 10:04:34.754] spw 1 124 026 215
[2020-06-16 10:04:34.754] spw 1 124 027 170
[2020-06-16 10:04:34.754] spw 1 124 028 190
[2020-06-16 10:04:34.754] spw 1 124 029 198
[2020-06-16 10:04:34.754] spw 1 124 030 190
[2020-06-16 10:04:34.769] spw 1 124 031 195
[2020-06-16 10:04:34.769] spw 1 124 032 204
[2020-06-16 10:04:34.769] spw 1 124 033 190
[2020-06-16 10:04:34.785] spw 1 124 034 195
[2020-06-16 10:04:34.785] spw 1 124 035 204
[2020-06-16 10:04:34.816] spw 1 124 036 210
[2020-06-16 10:04:34.816] spw 1 124 037 215
[2020-06-16 10:04:34.816] spw 1 124 038 220
[2020-06-16 10:04:34.816] spw 1 124 040 80
[2020-06-16 10:04:34.816] spw 1 124 041 65
[2020-06-16 10:04:34.816] spw 1 124 042 80
[2020-06-16 10:04:34.831] spw 1 124 043 65
[2020-06-16 10:04:34.831] spw 1 124 051 4
[2020-06-16 10:04:34.831] spw 1 124 060 2
[2020-06-16 10:04:34.847] spw 1 124 061 2
[2020-06-16 10:04:34.847] spw 1 124 064 2
[2020-06-16 10:04:34.847] spw 1 124 065 2
[2020-06-16 10:04:34.878] spw 1 124 066 2
[2020-06-16 10:04:34.878] spw 1 124 067 2
[2020-06-16 10:04:34.878] spw 1 124 071 205
[2020-06-16 10:04:34.878] spw 1 124 072 210
[2020-06-16 10:04:34.878] spw 1 124 073 215
[2020-06-16 10:04:34.878] spw 1 124 074 215
[2020-06-16 10:04:34.894] spw 1 124 075 182
[2020-06-16 10:04:34.894] spw 1 124 076 182
[2020-06-16 10:04:34.894] spw 1 124 077 215
[2020-06-16 10:04:34.925] spw 1 124 078 215
[2020-06-16 10:04:34.925] spw 1 124 079 160
[2020-06-16 10:04:34.925] spw 1 124 080 190
[2020-06-16 10:04:34.925] spw 1 124 081 210
[2020-06-16 10:04:34.925] spw 1 124 082 215
[2020-06-16 10:04:34.925] spw 1 124 083 165
[2020-06-16 10:04:34.941] spw 1 124 084 185
[2020-06-16 10:04:34.941] spw 1 124 085 193
[2020-06-16 10:04:34.941] spw 1 124 086 193
[2020-06-16 10:04:34.956] spw 1 124 087 160
[2020-06-16 10:04:34.956] spw 1 124 088 175
[2020-06-16 10:04:34.972] spw 1 124 089 183
[2020-06-16 10:04:34.972] spw 1 124 090 200
[2020-06-16 10:04:34.972] spw 1 124 091 160
[2020-06-16 10:04:34.972] spw 1 124 092 175
[2020-06-16 10:04:34.972] spw 1 124 093 183
[2020-06-16 10:04:34.972] spw 1 124 094 200
[2020-06-16 10:04:34.988] spw 1 124 101 10000
[2020-06-16 10:04:34.988] spw 1 124 102 10000
[2020-06-16 10:04:34.988] spw 1 124 103 10000
[2020-06-16 10:04:35.019] spw 1 124 104 10000
[2020-06-16 10:04:35.019] spw 1 124 105 10000
[2020-06-16 10:04:35.019] spw 1 124 106 10000
[2020-06-16 10:04:35.019] spw 1 124 107 10000
[2020-06-16 10:04:35.019] spw 1 124 108 10000
[2020-06-16 10:04:35.019] spw 1 124 109 10000
[2020-06-16 10:04:35.035] spw 1 124 110 10000
[2020-06-16 10:04:35.035] spw 1 124 111 10000
[2020-06-16 10:04:35.035] spw 1 124 112 10000
[2020-06-16 10:04:35.050] spw 1 124 113 10000
[2020-06-16 10:04:35.050] spw 1 124 114 10000
[2020-06-16 10:04:35.082] spw 1 124 115 10000
[2020-06-16 10:04:35.082] spw 1 124 116 10000
[2020-06-16 10:04:35.082] spw 1 124 117 10000
[2020-06-16 10:04:35.082] spw 1 124 118 10000
[2020-06-16 10:04:35.082] spw 1 124 119 10000
[2020-06-16 10:04:35.082] spw 1 124 120 10000
[2020-06-16 10:04:35.097] spw 1 124 121 10000
[2020-06-16 10:04:35.097] spw 1 124 122 10000
[2020-06-16 10:04:35.097] spw 1 124 123 10000
[2020-06-16 10:04:35.113] spw 1 124 124 10000
[2020-06-16 10:04:35.113] spw 1 124 125 10000
[2020-06-16 10:04:35.113] spw 1 124 126 10000
[2020-06-16 10:04:35.113] spw 1 124 127 10000
[2020-06-16 10:04:35.113] spw 1 124 128 10000
[2020-06-16 10:04:35.113] spw 1 124 129 10000
[2020-06-16 10:04:35.144] spw 1 124 130 10000
[2020-06-16 10:04:35.144] spw 1 124 151 10000
[2020-06-16 10:04:35.144] spw 1 124 152 10000
[2020-06-16 10:04:35.144] spw 1 124 153 10000
[2020-06-16 10:04:35.144] spw 1 124 154 10000
[2020-06-16 10:04:35.175] spw 1 124 155 10000
[2020-06-16 10:04:35.175] spw 1 124 156 10000
[2020-06-16 10:04:35.175] spw 1 124 157 10000
[2020-06-16 10:04:35.175] spw 1 124 158 10000
[2020-06-16 10:04:35.175] spw 1 124 159 10000
[2020-06-16 10:04:35.175] spw 1 124 160 10000
[2020-06-16 10:04:35.191] spw 1 124 161 10000
[2020-06-16 10:04:35.191] spw 1 124 162 10000
[2020-06-16 10:04:35.191] spw 1 124 163 10000
[2020-06-16 10:04:35.222] spw 1 124 164 10000
[2020-06-16 10:04:35.222] spw 1 124 165 10000
[2020-06-16 10:04:35.222] spw 1 124 166 10000
[2020-06-16 10:04:35.222] spw 1 124 167 10000
[2020-06-16 10:04:35.222] spw 1 124 168 10000
[2020-06-16 10:04:35.222] spw 1 124 169 10000
[2020-06-16 10:04:35.238] spw 1 124 170 10000
[2020-06-16 10:04:35.238] spw 1 124 171 10000
[2020-06-16 10:04:35.238] spw 1 124 172 10000
[2020-06-16 10:04:35.253] spw 1 124 173 10000
[2020-06-16 10:04:35.253] spw 1 124 174 10000
[2020-06-16 10:04:35.269] spw 1 124 175 10000
[2020-06-16 10:04:35.269] spw 1 124 176 10000
[2020-06-16 10:04:35.269] spw 1 124 177 10000
[2020-06-16 10:04:35.269] spw 1 124 178 10000
[2020-06-16 10:04:35.269] spw 1 124 179 10000
[2020-06-16 10:04:35.269] spw 1 124 180 10000
[2020-06-16 10:04:35.284] spw 1 124 190 123
[2020-06-16 10:04:35.284] spw 1 124 191 124
[2020-06-16 10:04:35.284] spw 1 124 192 125
[2020-06-16 10:04:35.316] spw 1 124 193 50
[2020-06-16 10:04:35.316] spw 1 124 194 30
[2020-06-16 10:04:35.316] spw 1 124 195 10
[2020-06-16 10:04:35.316] spw 1 124 201 -30
[2020-06-16 10:04:35.316] spw 1 124 202 -15
[2020-06-16 10:04:35.316] spw 1 124 203 -20
[2020-06-16 10:04:35.331] spw 1 124 204 -15
[2020-06-16 10:04:35.331] spw 1 124 205 -20
[2020-06-16 10:04:35.331] spw 1 124 206 -15
[2020-06-16 10:04:35.347] spw 1 124 210 0
[2020-06-16 10:04:35.347] spw 1 124 211 110
[2020-06-16 10:04:35.378] spw 1 124 212 0
[2020-06-16 10:04:35.378] spw 1 124 213 110
[2020-06-16 10:04:35.378] spw 1 124 214 0
[2020-06-16 10:04:35.378] spw 1 124 215 110
[2020-06-16 10:04:35.378] spw 1 124 220 -30
[2020-06-16 10:04:35.378] spw 1 124 221 -15
[2020-06-16 10:04:35.394] spw 1 124 222 -30
[2020-06-16 10:04:35.394] spw 1 124 223 -15
[2020-06-16 10:04:35.394] spw 1 124 224 -20
[2020-06-16 10:04:35.409] spw 1 124 225 -15
[2020-06-16 10:04:35.409] spw 1 124 226 -20
[2020-06-16 10:04:35.409] spw 1 124 227 -15
[2020-06-16 10:04:35.441] spw 1 124 230 6900
[2020-06-16 10:04:35.441] spw 1 124 231 6900
[2020-06-16 10:04:35.441] spw 1 124 232 10000
[2020-06-16 10:04:35.441] spw 1 124 233 4600
[2020-06-16 10:04:35.441] spw 1 124 234 4600
[2020-06-16 10:04:35.441] spw 1 124 235 9300
[2020-06-16 10:04:35.456] spw 1 124 241 220
[2020-06-16 10:04:35.456] spw 1 124 242 215
[2020-06-16 10:04:35.456] spw 1 124 243 215
[2020-06-16 10:04:35.472] spw 1 124 244 215
[2020-06-16 10:04:35.472] spw 1 124 245 225
[2020-06-16 10:04:35.472] spw 1 124 246 225
[2020-06-16 10:04:35.503] spw 1 124 247 215
[2020-06-16 10:04:35.503] spw 1 124 248 198
[2020-06-16 10:04:35.503] spw 1 124 249 204
[2020-06-16 10:04:35.503] spw 1 124 250 204
[2020-06-16 10:04:35.503] spw 1 125 001 80
[2020-06-16 10:04:35.503] spw 1 125 002 50
[2020-06-16 10:04:35.503] spw 1 125 003 30
[2020-06-16 10:04:35.519] spw 1 125 004 80
[2020-06-16 10:04:35.519] spw 1 125 005 50
[2020-06-16 10:04:35.535] spw 1 125 006 30
[2020-06-16 10:04:35.535] spw 1 125 007 75
[2020-06-16 10:04:35.535] spw 1 125 008 50
